False: Execution aborted by timeout\ntime=1655641357.977987 gym-duckietown 2019.0.0

time=1655641358.5940073 Registering gym environment id: Duckietown-4way-v0
time=1655641358.594144 Registering gym environment id: Duckietown-loop_dyn_duckiebots-v0
time=1655641358.5942326 Registering gym environment id: Duckietown-loop_empty-v0
time=1655641358.594322 Registering gym environment id: Duckietown-loop_obstacles-v0
time=1655641358.594407 Registering gym environment id: Duckietown-loop_pedestrians-v0
time=1655641358.5945385 Registering gym environment id: Duckietown-small_loop-v0
time=1655641358.5946305 Registering gym environment id: Duckietown-small_loop_cw-v0
time=1655641358.5947075 Registering gym environment id: Duckietown-straight_road-v0
time=1655641358.59479 Registering gym environment id: Duckietown-straight_road_10_tiles_no_start_tile-v0
time=1655641358.5948672 Registering gym environment id: Duckietown-straight_road_no_start_tile-v0
time=1655641358.5949519 Registering gym environment id: Duckietown-straight_road_trafficlight-v0
time=1655641358.5950336 Registering gym environment id: Duckietown-straight_road_with_side_floor-v0
time=1655641358.595149 Registering gym environment id: Duckietown-udem1-v0
time=1655641358.595258 Registering gym environment id: Duckietown-zigzag_dists-v0
time=1655641361.2601979 Falling back to non-multisampled frame buffer
time=1655641361.265816 Falling back to non-multisampled frame buffer
time=1655641361.2703502 loading map file "/home/appuser/aido-auto/gym-duckietown/gym_duckietown/maps/straight_road_no_start_tile.yaml"
time=1655641361.2791748 loading mesh "duckiebot.obj"
time=1655641361.2794938 loading materials from "/home/appuser/aido-auto/gym-duckietown/gym_duckietown/meshes/duckiebot.mtl"
time=1655641361.6807191 loading texture "straight_1.png"
time=1655641361.7032504 using user tile start: [15, 0]
time=1655641361.704102 tile: {'coords': (15, 0), 'kind': 'straight', 'angle': 1, 'drivable': True, 'curves': array([[[8.775  , 0.     , 0.4095 ],
        [8.92125, 0.     , 0.4095 ],
        [9.21375, 0.     , 0.4095 ],
        [9.36   , 0.     , 0.4095 ]],

       [[9.36   , 0.     , 0.1755 ],
        [9.21375, 0.     , 0.1755 ],
        [8.92125, 0.     , 0.1755 ],
        [8.775  , 0.     , 0.1755 ]]]), 'texture': <gym_duckietown.graphics.Texture object at 0x7f73080f1fd0>, 'color': array([1, 1, 1])}
time=1655641361.7195055 road_tile_size=0.585
time=1655641361.7198944 Starting at [9.18147933 0.         0.3345182 ] 0.5294572558803837
time=1655641407.583387 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.6533961 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.7256453 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641407.7953532 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641407.8481421 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.9183872 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.9897087 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.0617833 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.1163905 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.1852403 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.2602606 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.3279831 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.3791115 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.4467597 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.519284 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.5908692 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.644517 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.7144613 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.787032 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.8535628 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641408.9043 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641408.9724436 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.047152 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.1152482 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.1652412 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.23238 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.3039703 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.3726203 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.4254713 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.4936085 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.5660517 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.6359751 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.688552 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.757961 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641409.8295481 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.8959775 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641409.9478593 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.016517 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.0875976 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641410.155147 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641410.2069092 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.2745018 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.3457768 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641410.4131694 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641410.4636114 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.5308607 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.6046667 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641410.7146788 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641410.7704415 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.8437414 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641410.9238892 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.009581 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.0717025 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.1398475 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.2133925 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.280752 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.3324227 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.400511 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.4728754 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.5418243 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.5940845 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.6609592 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.7392676 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.8067536 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641411.8590047 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.926367 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641411.9992635 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.0680974 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.1185584 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.186744 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.2582943 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.3250718 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.376248 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.4442165 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.5169654 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.5847304 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.6366966 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.7048712 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.780776 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.8479564 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641412.8991117 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641412.9668703 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.0408754 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.108554 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.160407 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.2291234 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.3018703 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.3711517 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.424946 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.4951673 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.5677667 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.635775 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.685627 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.7542837 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641413.8323689 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.8991227 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641413.9516401 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.0190923 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.0915108 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.1613066 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.2135327 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.2831578 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.356031 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.4229546 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.473194 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.5416381 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.613601 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.681113 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.7341473 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.8006487 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641414.8778691 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641414.9484665 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.0001452 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.069745 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.1416788 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.2105446 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.2605612 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.3266644 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.399587 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.466895 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.517932 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.5856447 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.6577697 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.725346 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641415.7785778 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.8472607 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641415.9468577 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.013831 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.0645356 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.134783 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.20743 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.2735205 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.326165 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.3931384 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.4672527 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.5359077 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.5884738 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.6556532 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.728707 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.7974956 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641416.84856 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641416.9162219 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.0046465 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.0725675 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.124066 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.1922534 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.265388 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.3343081 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.3861978 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.4550416 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.5266266 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.594172 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.6447692 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.713619 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641417.7856283 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641417.85225 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
